x;y1;y2
2,5812;-0,410203471;0,023623234
2,5824;-0,125328743;-0,014478093
2,5836;0,140306716;0,12970434
2,5848;-0,005418543;0,178198478
2,586;0,202824879;0,039799731
2,5872;-0,067459348;-0,038403127
2,5884;-0,072775695;0,005071602
2,5896;0,144296263;-0,062302634
2,5908;-0,391012287;-0,209263066
2,592;-0,200254251;-0,112181437
2,5932;0,286032957;-0,090012763
2,5944;0,014649146;-0,068496888
2,5956;0,032891465;0,10572357
2,5968;0,11568455;0,073539248
2,598;0,008960788;0,152896684
2,5992;0,117427592;0,167111539
2,6004;0,047984512;0,054680926
2,6016;0,037372147;0,268720716
2,6028;0,023934983;0,222016932
2,604;-0,03248766;-0,04750255
2,6052;0,20381878;-0,035735657
2,6064;0,106543951;-0,113443151
2,6076;-0,016566863;-0,244413185
2,6088;-0,060993218;-0,22104425
2,61;-0,293739689;-0,033847915
2,6112;-0,089817155;0,183610545
2,6124;-0,102031539;0,042975145
2,6136;-0,280904835;-0,004894739
2,6148;-0,043878409;0,209489764
2,616;-0,145564257;0,146812212
2,6172;-0,286026758;0,041000843
2,6184;-0,276584812;0,022386691
2,6196;-0,179782154;0,023438841
2,6208;0,122295514;-0,008992155
2,622;0,022158151;-0,136725508
2,6232;0,115853952;-0,056371919
2,6244;0,202584091;0,013981186
2,6256;0,049658546;-0,032200612
2,6268;0,480737683;-0,024812662
2,628;0,175893065;-0,0782564
2,6292;-0,274168499;-0,046100758
2,6304;0,309600803;0,080836674
2,6316;0,309933501;0,204749339
2,6328;0,151438422;0,132519279
2,634;0,102884279;-0,097567608
2,6352;-0,271970029;0,054930664
2,6364;-0,080137445;0,195209796
2,6376;-0,219743605;0,095102197
2,6388;-0,498761937;0,143643468
2,64;-0,068097048;0,138815366
2,6412;0,004855358;0,103937667
2,6424;0,107622897;-0,073090399
2,6436;0,320725197;-0,117379672
2,6448;0,212887382;0,130909893
2,646;0,331718949;0,05991882
2,6472;0,352156994;0,07908882
2,6484;0,180345136;0,244299285
2,6496;0,144862017;0,18741462
2,6508;0,23155833;0,169307168
2,652;0,069964568;0,082017674
2,6532;0,0050158;-0,082489925
2,6544;0,038188217;-0,122538347
2,6556;-0,399361213;-0,173280631
2,6568;-0,12168929;-0,195740834
2,658;0,219016007;-0,076008139
2,6592;-0,413046378;-0,091663232
2,6604;-0,431312678;-0,097042104
2,6616;0,111778047;-0,066100273
2,6628;-0,070324081;-0,123580203
2,664;-0,348352812;-0,053532113
2,6652;0,144864553;-0,08953738
2,6664;0,18372853;-0,13770668
2,6676;-0,155562316;-0,148035987
2,6688;0,054138905;-0,150811993
2,67;0,062558276;0,008745383
2,6712;-0,003472842;-0,026272712
2,6724;-0,129627466;-0,031854507
2,6736;-0,187703723;0,124838889
2,6748;0,154586597;0,112510147
2,676;0,341912895;0,110900732
2,6772;0,239124808;0,125457822
2,6784;-0,08913623;0,159814366
2,6796;-0,0104893;0,184548187
2,6808;0,198288011;-0,015540609
2,682;-0,062897935;-0,126796404
2,6832;0,043327742;-0,102477055
2,6844;0,267351813;-0,108404469
2,6856;0,149779312;-0,017675967
2,6868;0,158589801;0,053907387
2,688;0,086759425;0,172585844
2,6892;-0,191800339;0,309011195
2,6904;-0,078708749;0,335450831
2,6916;0,05361527;0,224416464
2,6928;-0,212288894;-0,013780168
2,694;-0,200976563;-0,009065754
2,6952;-0,095309568;0,002359203
2,6964;-0,068171696;-0,159304455
2,6976;-0,054951048;-0,166892127
2,6988;-0,056673573;-0,169478786
2,7;0,225989625;-0,092906838
2,7012;0,212569676;0,000375685
2,7024;0,249951772;-0,114320532
2,7036;0,446684042;0,026214074
2,7048;0,116297374;0,231434368
2,706;0,051221071;0,102708681
2,7072;-0,167406305;0,029340084
2,7084;-0,503434347;-0,026228926
2,7096;-0,212974394;-0,130031221
2,7108;-0,281341406;-0,214746127
2,712;-0,235997395;-0,266644394
2,7132;0,029323698;-0,191325924
2,7144;-0,019396903;-0,150281574
2,7156;0,249723247;0,008097506
2,7168;0,07666525;0,080105694
2,718;-0,159137029;-0,00947265
2,7192;0,359839684;0,169242547
2,7204;0,216939283;0,210086266
2,7216;-0,113866555;0,12595977
2,7228;0,324165731;0,20831253
2,724;0,39599767;0,196545273
2,7252;0,100177744;0,089618072
2,7264;0,007160803;-0,044004185
2,7276;-0,260597489;-0,082525485
2,7288;-0,439180441;-0,078050244
2,73;-0,244763237;-0,11769351
2,7312;-0,158536915;-0,041091477
2,7324;-0,135131983;0,086465335
2,7336;0,047591909;0,143348682
2,7348;0,094869642;0,08339148
2,736;-0,124688775;0,076020841
2,7372;-0,198385438;0,035976829
2,7384;0,067985898;-0,162810921
2,7396;0,020566844;-0,128653463
2,7408;-0,150199114;-0,055240064
2,742;0,031283589;-0,071437419
2,7432;-0,161958442;-0,047698753
2,7444;-0,123274827;-0,008330055
2,7456;0,255333331;0,120194774
2,7468;-0,136453632;-0,017107597
2,748;-0,197630686;-0,168682221
2,7492;-0,023688133;0,004874491
2,7504;-0,358736365;0,194329709
2,7516;-0,303440497;0,122095885
2,7528;-0,237863337;-0,087545603
2,754;-0,164279333;0,098097695
2,7552;-0,056457177;0,056570947
2,7564;-0,187288295;-0,196617711
2,7576;0,077990873;-0,077193768
2,7588;0,114032416;-0,171610685
2,76;-0,018838063;-0,211029231
2,7612;0,155065954;-0,21437726
2,7624;0,006487033;-0,238847159
2,7636;-0,047932383;-0,076767831
2,7648;0,010782048;0,062847172
2,766;-0,075344436;0,342714178
2,7672;0,072141841;0,184849164
2,7684;0,008790352;0,004263982
2,7696;-0,215821186;0,315802448
2,7708;-0,05960619;0,262208912
2,772;0,132838566;0,113990047
2,7732;0,1126437;0,077243903
2,7744;0,117048878;0,03964343
2,7756;0,086571345;0,100301769
2,7768;0,016185489;-0,007261248
2,778;0,024696158;-0,072735813
2,7792;-0,039681553;-0,014700744
2,7804;0,049951578;0,015156447
2,7816;0,139697554;0,007102716
2,7828;-0,114054508;0,004997005
2,784;-0,074295511;0,096928966
2,7852;0,094659487;0,145420446
2,7864;-0,198441005;0,113551593
2,7876;-0,202357107;0,128286653
2,7888;0,05966151;0,184856611
2,79;-0,130523752;0,110259453
2,7912;-0,209101017;0,023413635
2,7924;-0,020764145;0,050726949
2,7936;0,050332883;-0,001020091
2,7948;0,126222521;-0,099094611
2,796;0,234686001;-0,142633381
2,7972;0,270517592;-0,106367708
2,7984;0,199060339;-0,107310574
2,7996;0,14635065;-0,019776026
2,8008;-0,061874224;0,061238108
2,802;-0,216248568;-0,197062935
2,8032;0,015690311;-0,109088472
2,8044;0,048201039;0,203230654
2,8056;-0,059434792;0,17230406
2,8068;-0,037634876;0,172227688
2,808;-0,075086927;0,076668518
2,8092;-0,083645962;0,013512021
2,8104;-0,074482253;0,10290248
2,8116;-0,022204539;-0,047641141
2,8128;0,170056623;-0,124647539
2,814;0,393479246;-0,018588375
2,8152;0,275350903;-0,05010717
2,8164;0,108011283;-0,009445111
2,8176;0,128110683;0,033781201
2,8188;-0,058705271;-0,074367832
2,82;0,007658719;-0,04232126
2,8212;0,16093052;0,046028869
2,8224;-0,012999581;0,085171351
2,8236;0,058921613;0,007981761
2,8248;0,091433876;0,007156293
2,826;-0,162658912;0,172758124
2,8272;-0,203995856;0,052540157
2,8284;-0,109333291;0,026000339
2,8296;-0,16821403;0,051195554
2,8308;-0,123194405;-0,00803867
2,832;0,086815286;0,112246
2,8332;-0,006588515;-0,023571376
2,8344;-0,131654892;0,016591136
2,8356;-0,024392294;0,108498206
2,8368;-0,176087813;0,006031253
2,838;-0,264672899;0,131938836
2,8392;-0,180381817;0,03340475
2,8404;-0,464629635;0,033708701
2,8416;-0,437210945;0,127842327
2,8428;0,027271628;0,076766968
2,844;0,041649697;0,042910477
2,8452;0,002955606;-0,126695445
2,8464;0,267577213;0,02191247
2,8476;0,354917861;0,008261464
2,8488;0,161229191;-0,113401863
2,85;-0,005938136;0,181902802
2,8512;-0,105704061;0,190013995
2,8524;-0,14989998;0,139877089
2,8536;-0,007491555;0,114313369
2,8548;-0,087791278;0,103018331
2,856;-0,097742976;0,274002372
2,8572;0,280113938;0,147573265
2,8584;0,284251414;0,089409042
2,8596;-0,081327809;0,185359448
2,8608;-0,286925456;0,206231494
2,862;-0,233305115;0,203923879
2,8632;-0,230895156;0,10512527
2,8644;-0,161990949;0,258869166
2,8656;0,103449542;0,328276659
2,8668;-0,001240877;0,134848588
2,868;-0,037705691;0,082838518
2,8692;0,020131474;0,023070173
2,8704;-0,20170593;0,040184386
2,8716;-0,023085775;0,039855413
2,8728;0,241000161;-0,117394188
2,874;0,234235036;-0,043571047
2,8752;0,2281417;0,082141371
2,8764;0,13665636;-0,056038684
2,8776;0,159296606;-0,09351176
2,8788;0,069045961;-0,046320458
2,88;-0,228487912;-0,073915461
2,8812;-0,19852592;0,078277284
2,8824;-0,116901851;0,132061548
2,8836;-0,10824715;0,117712503
2,8848;-0,097551903;0,278678845
2,886;-0,149554594;0,144213701
2,8872;0,032928917;-0,03740122
2,8884;-0,003568285;0,009867131
2,8896;0,01330038;-0,10864946
2,8908;0,315731811;-0,184677788
2,892;0,11248074;-0,264348511
2,8932;0,07579282;-0,290932919
2,8944;0,188497793;-0,108441388
2,8956;0,00909099;-0,205045914
2,8968;0,086304052;-0,167360649
2,898;0,205282845;-0,021651516
2,8992;0,247337389;-0,001213726
2,9004;0,156704606;0,160528287
2,9016;-0,191448208;0,077481502
2,9028;-0,291286652;0,138923822
2,904;-0,119072895;0,188575089
2,9052;-0,134500257;0,053241953
2,9064;-0,140590147;0,066265198
2,9076;0,117833006;-0,048584828
2,9088;0,207489416;0,108905267
2,91;0,04403573;0,073960908
2,9112;0,143589129;-0,007128847
2,9124;0,221461802;0,142387439
2,9136;-0,021967814;-0,138802842
2,9148;0,012573477;-0,143337376
2,916;0,040761961;-0,199606051
2,9172;-0,312883439;-0,330611812
2,9184;-0,28124655;-0,250708513
2,9196;-0,110575677;-0,411388723
2,9208;-0,223595386;-0,121560606
2,922;-0,107065078;0,010217592
2,9232;-0,016682529;-0,227341003
2,9244;-0,074078019;-0,027136538
2,9256;0,033578502;0,210494779
2,9268;0,028263186;0,159182543
2,928;-0,185801773;-0,166782768
2,9292;-0,201293127;-0,096133278
2,9304;0,037817205;0,085610284
2,9316;0,070481679;-0,2474599
2,9328;-0,024210089;-0,170702027
2,934;-0,036190044;0,12267089
2,9352;-0,227942206;0,020936415
2,9364;-0,268481589;0,008648
2,9376;-0,229246456;0,265438118
2,9388;-0,343622982;0,351500435
2,94;-0,246686738;0,120662255
2,9412;-0,193947899;0,064372687
2,9424;-0,108190184;0,170347584
2,9436;0,011048416;0,09416866
2,9448;0,124685891;-0,128086723
2,946;0,430652545;-0,169686239
2,9472;0,265349102;0,012653025
2,9484;-0,036152154;-0,046887028
2,9496;0,015639962;-0,15825158
2,9508;-0,036987564;-0,064881675
2,952;-0,287687554;-0,004997158
2,9532;-0,508664787;0,099129974
2,9544;-0,167634975;0,14322965
2,9556;0,166260008;0,080267016
2,9568;0,106424842;0,128561792
2,958;0,121895686;0,097295877
2,9592;0,180357966;-0,011235509
2,9604;0,261275876;0,012675361
2,9616;-0,184225175;0,048059271
2,9628;-0,477006654;-0,052276472
2,964;-0,167635512;-0,095537864
2,9652;-0,157680311;0,020730986
2,9664;-0,141174202;-0,116108317
2,9676;-0,291450256;-0,254671933
2,9688;-0,287209839;-0,164055487
2,97;-0,015469683;-0,234193455
2,9712;-0,235434094;-0,205066102
2,9724;-0,041888791;-0,141089897
2,9736;0,226172997;-0,156873861
2,9748;0,068496536;-0,08887875
2,976;0,206663998;-0,053766274
2,9772;-0,041668928;-0,018859132
2,9784;-0,351020067;-0,08151151
2,9796;-0,185756321;-0,02748972
2,9808;-0,406279131;0,037907557
2,982;-0,368365999;0,01452272
2,9832;0,061625414;0,095240884
2,9844;0,157434635;-0,019642117
2,9856;0,37567868;0,05473932
2,9868;0,522944496;0,063018483
2,988;0,360713501;-0,183490299
2,9892;0,195504273;-0,052936341
2,9904;0,107948542;-0,111692507
2,9916;-0,036086746;-0,17871178
2,9928;-0,140065242;-0,132601555
2,994;0,145731023;-0,203059611
2,9952;0,192323931;0,05579976
2,9964;-0,021857956;0,088538522
2,9976;0,04952086;-0,03914726
2,9988;0,06511439;-0,025424252
3;0,009499595;-0,061880802
3,0012;-0,05015967;0,017054499
3,0024;-0,111910733;-0,034027434
3,0036;-0,083629873;-0,128334033
3,0048;-0,005680334;-0,032520531
3,006;0,001417692;0,050050614
3,0072;0,140169923;-0,065373142
3,0084;0,350838056;-0,188951659
3,0096;0,258629044;-0,004437112
3,0108;0,266545998;0,204820636
3,012;0,148432098;0,141195729
3,0132;-0,068030471;0,00020517
3,0144;-0,144297453;0,040087845
3,0156;-0,425857652;0,002068782
3,0168;-0,538533692;-0,178569099
3,018;-0,567736389;-0,189894071
3,0192;-0,333091993;-0,252542796
3,0204;0,048680356;-0,271945296
3,0216;0,133718219;-0,152708491
3,0228;0,369809639;-0,152064651
3,024;0,453791254;-0,027992976
3,0252;0,433963583;0,159870819
3,0264;0,379490084;0,248427715
3,0276;0,230910273;0,235676517
3,0288;0,061988263;0,091136323
3,03;-0,554116691;0,171946716
3,0312;-0,787408616;0,193295327
3,0324;-0,517743621;-0,065807573
3,0336;-0,335046488;-0,199353422
3,0348;0,001124223;-0,291799282
3,036;0,277807097;-0,26347983
3,0372;0,495186572;-0,264146706
3,0384;0,655374739;-0,276477842
3,0396;0,425060015;0,056697723
3,0408;-0,031187139;0,139130492
3,042;-0,186853749;0,066732605
3,0432;-0,214062664;0,076817708
3,0444;-0,447495809;-0,064108157
3,0456;-0,443053326;0,019927165
3,0468;-0,301145032;0,006457799
3,048;-0,049248373;-0,12416569
3,0492;0,18997265;-0,063472752
3,0504;-0,038857734;-0,10016523
3,0516;0,063060245;-0,110057163
3,0528;0,23253322;-0,171417737
3,054;-0,01181729;-0,2607135
3,0552;-0,006183081;-0,214240236
3,0564;-0,027496093;-0,124830785
3,0576;-0,024995006;-0,00229499
3,0588;-0,057264517;-0,011523978
3,06;-0,161734475;-0,072348392
3,0612;-0,090678527;-0,078117156
3,0624;-0,223701797;-0,083882215
3,0636;-0,099638544;-0,115977779
3,0648;0,104042854;-0,12815459
3,066;-0,066133658;-0,094159207
3,0672;-0,055291251;-0,110138664
3,0684;0,215928193;-0,077663246
3,0696;0,432091738;-0,071418127
3,0708;0,316030275;-0,012413789
3,072;0,09316547;0,090330211
3,0732;0,137029511;0,043117027
3,0744;0,272954151;0,13315859
3,0756;0,233293257;0,144565879
3,0768;0,137122642;0,019549815
3,078;0,059156333;0,064980869
3,0792;-0,147243029;-0,016088734
3,0804;-0,301918853;-0,08622748
3,0816;-0,326674833;-0,03130155
3,0828;-0,203967433;-0,098033045
3,084;-0,057346128;-0,079271108
3,0852;-0,025504243;-0,03521885
3,0864;0,12187769;-0,050345621
3,0876;0,154595204;0,046017502
3,0888;0,123425425;0,045045246
3,09;0,246153908;-0,05833707
3,0912;0,274988046;0,015306634
3,0924;0,175170425;0,118378677
3,0936;-0,015287155;0,056633411
3,0948;-0,056606487;-0,020812439
3,096;-0,060676253;-0,082082405
3,0972;-0,202457878;-0,111036615
3,0984;-0,086684365;-0,02647751
3,0996;0,087618636;0,013179656
3,1008;-0,00635537;0,130737545
3,102;-0,063059753;0,301170978
3,1032;0,128100043;0,257455167
3,1044;0,291773334;0,176933075
3,1056;0,1812509;0,070295819
3,1068;0,096266465;0,029110045
3,108;0,172021426;0,00392157
3,1092;-0,033096935;-0,214793095
3,1104;-0,326115263;-0,238470362
3,1116;-0,170993277;-0,171574542
3,1128;-0,168559561;-0,235877692
3,114;-0,009003305;-0,189543759
3,1152;0,585535188;-0,052273794
3,1164;0,44863936;0,112012062
3,1176;0,439274708;0,092452243
3,1188;0,56584706;0,048902134
3,12;0,03052321;0,168651508
3,1212;-0,167967611;0,074910151
3,1224;-0,443338683;0,023729149
3,1236;-0,536204516;-0,01423718
3,1248;-0,156502455;-0,227675214
3,126;-0,071342843;-0,081752089
3,1272;0,174545382;0,036128698
3,1284;0,091594292;-0,125561993
3,1296;-0,039364023;-0,078215807
3,1308;0,296128235;0,024953518
3,132;0,371575061;-0,021608249
3,1332;0,239659397;-0,122956925
3,1344;-0,109632218;-0,069693809
3,1356;0,017249198;0,001616158
3,1368;0,152811532;-0,032113753
3,138;-0,420541976;-0,051012115
3,1392;-0,290306822;-0,176302484
3,1404;-0,023206923;-0,202624153
3,1416;-0,245322946;-0,138672502
3,1428;-0,16459773;-0,155576908
3,144;-0,095125736;-0,162437764
3,1452;0,004432117;-0,213368623
3,1464;0,216890373;-0,069415572
3,1476;0,146668271;0,089819597
3,1488;-0,04440051;-0,068157409
3,15;0,096525544;-0,1787881
3,1512;0,287787885;-0,08742961
3,1524;0,216675125;0,009375299
3,1536;0,223549238;-0,089340118
3,1548;0,134711747;-0,087618039
3,156;0,063094553;0,11722596
3,1572;-0,101631651;0,050742243
3,1584;-0,468139369;-0,098005898
3,1596;-0,181149035;-0,097909214
3,1608;0,020449565;-0,066616106
3,162;-0,260662198;0,017204972
3,1632;-0,156935932;0,066611893
3,1644;-0,130323883;0,090770748
3,1656;-0,127739816;0,125417849
3,1668;0,088235942;0,125874856
3,168;0,110474122;0,017459734
3,1692;0,180871889;-0,100592364
3,1704;0,353130555;-0,105880334
3,1716;0,390439191;-0,136134252
3,1728;0,121456066;-0,122856933
3,174;0,048119224;-0,106306575
3,1752;0,332837413;-0,07449554
3,1764;0,009170419;0,094526231
3,1776;-0,330520548;0,155507001
3,1788;-0,131440208;0,210386388
3,18;-0,074836186;0,300611215
3,1812;-0,189781609;0,172228657
3,1824;-0,428801543;0,015802417
3,1836;-0,126228609;-0,070447576
3,1848;0,235010174;-0,150868413
3,186;-0,07283976;-0,165149862
3,1872;0,235028715;-0,115073542
3,1884;0,478337887;-0,091124625
3,1896;0,08030645;-0,088829766
3,1908;0,195347972;-0,014580931
3,192;0,217518401;0,080515808
3,1932;-0,156849411;0,144288277
3,1944;-0,068848981;0,182441054
3,1956;0,209882926;0,274452422
3,1968;0,002441683;0,297899952
3,198;-0,266903164;0,149869909
3,1992;-0,167086004;0,08798248
3,2004;0,311962122;0,017979205
3,2016;0,303242714;-0,0884374
3,2028;-0,326448302;-0,090269159
3,204;0,266307195;-0,107242217
3,2052;0,593446808;-0,064801624
3,2064;-0,263749759;-0,122529779
3,2076;-0,004471604;-0,152175431
3,2088;0,269714076;0,029130629
3,21;-0,064554713;-0,029037416
3,2112;-0,266136647;0,031929414
3,2124;-0,379249929;0,284595228
3,2136;-0,035393334;0,187626871
3,2148;-0,213035345;0,152580738
3,216;-0,084378007;0,167154259
3,2172;0,490131041;0,009916794
3,2184;0,124358928;-0,065170275
3,2196;0,232957089;-0,09090628
3,2208;0,399195905;0,025139878
3,222;0,037213979;0,008921972
3,2232;0,038148289;-0,168586136
3,2244;-0,120570554;-0,101143719
3,2256;-0,098917589;-0,091256017
3,2268;-0,112881729;-0,08161788
3,228;-0,266932788;0,047459129
3,2292;0,099244602;0,04642278
3,2304;0,096417982;0,066753634
3,2316;0,151674609;0,05756658
3,2328;0,239805503;-0,017900933
3,234;-0,086464938;-0,056446231
3,2352;0,37744215;-0,077081094
3,2364;0,275906911;-0,03835337
3,2376;-0,407302131;-0,066756376
3,2388;-0,060445265;-0,04541371
3,24;-0,047234936;0,088646272
3,2412;-0,248321875;0,071118316
3,2424;-0,243010484;0,033389368
3,2436;-0,136235523;0,123620833
3,2448;0,47487922;0,207945696
3,246;0,35302763;0,228500074
3,2472;0,232343031;0,190765036
3,2484;0,440218932;0,132417712
3,2496;0,164356884;0,01060473
3,2508;0,239976087;-0,122702136
3,252;-0,094032981;-0,15019498
3,2532;-0,35613777;-0,227524238
3,2544;0,077334019;-0,234889799
3,2556;-0,004553146;-0,073734997
3,2568;-0,040660593;0,007365026
3,258;-0,170505964;0,050118795
3,2592;-0,180046653;0,094517395
3,2604;0,361431603;0,124229138
3,2616;0,100227367;0,146766882
3,2628;-0,235223254;0,129355006
3,264;0,201300944;0,202951638
3,2652;0,26512894;0,215887925
3,2664;-0,187074533;0,068706729
3,2676;-0,123717549;0,056863235
3,2688;0,005851471;0,057846562
3,27;-0,271047201;-0,091935423
3,2712;0,191486468;-0,08883629
3,2724;0,354852521;0,032024837
3,2736;-0,24302631;0,041280848
3,2748;0,187567712;0,070240359
3,276;0,476033078;0,083009391
3,2772;0,087550456;0,007860773
3,2784;0,13808698;-0,058190555
3,2796;-0,082987838;-0,177372306
3,2808;-0,042525896;-0,238803051
3,282;0,272658348;-0,138638419
3,2832;-0,310092154;-0,061859448
3,2844;-0,292781189;-0,053440247
3,2856;0,139105228;-0,105475178
3,2868;-0,479537783;-0,076874925
3,288;-0,364379378;0,132517808
3,2892;0,19825991;0,188870664
3,2904;-0,221743814;0,116587103
3,2916;-0,328072728;0,160335505
3,2928;-0,001733753;0,158060996
3,294;0,041332938;0,047101037
3,2952;-0,012610778;-0,060476413
3,2964;0,221914523;-0,104927276
3,2976;0,609338498;-0,063322819
3,2988;0,638350794;-0,046290402
3,3;0,413811772;-0,059597606
3,3012;0,200716308;0,026542116
3,3024;0,290955458;0,032041081
3,3036;-0,005554954;-0,010300914
3,3048;-0,561166253;0,02336458
3,306;-0,306423106;-0,073572987
3,3072;-0,143688952;-0,036047002
3,3084;-0,369451214;0,071932702
3,3096;-0,599321909;0,051624849
3,3108;-0,421187302;0,149765958
3,312;0,021636782;0,116192235
3,3132;-0,231469707;0,076681662
3,3144;-0,009998501;0,115566975
3,3156;0,579433028;-0,010005788
3,3168;0,306243383;0,043947281
3,318;0,265654494;0,107148933
3,3192;0,304467348;-0,059359923
3,3204;0,028260123;-0,002818234
3,3216;0,028564152;0,206225312
3,3228;-0,294865527;0,175145852
3,324;-0,324588989;0,067360764
3,3252;0,118597269;0,041434343
3,3264;-0,170287965;-0,024880574
3,3276;0,039598629;-0,091646607
3,3288;0,383499158;-0,142679665
3,33;-0,20454386;-0,181269432
3,3312;-0,084219213;-0,106438783
3,3324;0,33746804;-0,019801305
3,3336;0,236259032;-0,05334769
3,3348;-0,069800781;0,019941979
3,336;0,094034326;0,230218054
3,3372;0,481527968;0,291703226
3,3384;-0,23024079;0,248930932
3,3396;-0,386984925;0,159675634
3,3408;0,089907351;0,107188128
3,342;-0,263211906;0,065635502
3,3432;-0,112155632;-0,086338903
3,3444;0,31365526;-0,13389042
3,3456;0,15352952;-0,095840072
3,3468;0,086842827;-0,036777794
3,348;0,212238049;0,013883116
3,3492;0,236724451;0,068171315
3,3504;0,218628758;0,245913219
3,3516;0,25063822;0,280539093
3,3528;0,338426621;0,234366537
3,354;0,304108368;0,204032036
3,3552;-0,029325983;0,092114572
3,3564;0,001294224;0,048698351
3,3576;0,183592902;-0,032377127
3,3588;-0,133216004;-0,10179902
3,36;-0,233867492;-0,130595531
3,3612;-0,05365061;-0,150447081
3,3624;-0,292500267;-0,087473485
3,3636;-0,587748065;-0,071175168
3,3648;-0,253484342;-0,060367862
3,366;0,096405641;0,016294554
3,3672;-0,048138799;0,138964466
3,3684;-0,146546253;0,164134884
3,3696;0,152059543;0,038004838
3,3708;0,321230142;-0,00347336
3,372;0,088734213;0,011795184
3,3732;0,105190447;-0,054339764
3,3744;0,219438804;-0,060531374
3,3756;0,353594521;-0,017795305
3,3768;0,480836665;-0,022624484
3,378;0,224746235;0,053998504
3,3792;0,2765036;0,034909718
3,3804;0,355994764;-0,059141749
3,3816;0,036305566;0,031103961
3,3828;-0,17019276;0,073246848
3,384;-0,319701498;0,16678989
3,3852;-0,559662207;0,234434343
3,3864;-0,672483677;0,10605256
3,3876;-0,387942413;0,094994359
3,3888;-0,370247418;0,090366783
3,39;-0,17025304;0,059438003
3,3912;0,573245495;0,00810588
3,3924;0,39307481;-0,063636142
3,3936;0,195575154;-0,023098745
3,3948;0,571561727;-0,095443572
3,396;0,392695763;-0,170254945
3,3972;0,326446591;-0,146472642
3,3984;0,135903863;-0,183178295
3,3996;-0,315631772;-0,118818898
3,4008;-0,107704888;-0,06416595
3,402;-0,266302027;-0,113135369
3,4032;-0,487341419;-0,02114611
3,4044;-0,156975049;0,052903047
3,4056;-0,206112038;-0,012238615
3,4068;-0,011412449;0,019501496
3,408;0,07411622;0,025201004
3,4092;-0,047725571;-0,028395209
3,4104;0,237865006;0,022831625
3,4116;-0,002346624;0,05233613
3,4128;0,0423295;0,024833768
3,414;0,196230092;-0,041596419
3,4152;-0,226989797;-0,031448074
3,4164;0,060036055;0,041810869
3,4176;0,17097919;-0,090766311
3,4188;-0,328825425;-0,192428616
3,42;-0,261394726;-0,061605908
3,4212;-0,11309504;0,021385984
3,4224;-0,17305922;0,075156359
3,4236;-0,153379748;0,145814031
3,4248;-0,022140416;0,212533251
3,426;0,331590957;0,286828405
3,4272;0,310078278;0,238818791
3,4284;0,201628546;0,17492147
3,4296;0,477822743;0,051643969
3,4308;0,233800292;-0,084501246
3,432;0,043178212;-0,077755895
3,4332;0,186251961;-0,159206719
3,4344;-0,025366611;-0,22624212
3,4356;0,018540843;-0,193829945
3,4368;-0,07461335;-0,112501268
3,438;-0,253150361;0,092112652
3,4392;-0,065876583;0,184190388
3,4404;-0,367323969;0,165128405
3,4416;-0,454895789;0,17133936
3,4428;0,004061924;0,092544396
3,444;-0,110370938;-0,043507221
3,4452;-0,12312665;-0,10793063
3,4464;0,232396675;-0,105534336
3,4476;0,092521742;-0,168762193
3,4488;0,157880454;-0,260281539
3,45;0,336674218;-0,164817108
3,4512;0,197357747;-0,103135012
3,4524;0,20732267;-0,159241878
3,4536;0,111264641;0,064755641
3,4548;0,133889591;0,21955587
3,456;0,128654781;0,111973993
3,4572;-0,05200909;0,090992444
3,4584;-0,073479285;0,092404683
3,4596;-0,116875963;0,127068231
3,4608;-0,013437888;0,046237259
3,462;-0,300061365;-0,029824721
3,4632;-0,560221894;0,012495471
3,4644;-0,082231791;-0,04270094
3,4656;0,047200452;0,013493846
3,4668;-0,110306412;-0,032977633
3,468;0,001851124;-0,025926496
3,4692;0,198431337;0,113702322
3,4704;0,260147244;0,012910573
3,4716;0,22366148;0,03677233
3,4728;0,337966805;0,017266081
3,474;0,279186975;-0,089641445
3,4752;0,042248836;-0,140188272
3,4764;-0,003167033;-0,169335256
3,4776;0,008758814;-0,025715463
3,4788;-0,028554597;-0,07050675
3,48;-0,198431651;-0,061045429
3,4812;-0,285801494;-0,012944407
3,4824;-0,082422941;-0,08343067
3,4836;-0,09233108;-0,00303533
3,4848;-0,23760383;-0,101198283
3,486;-0,069337378;-0,082484288
3,4872;-0,019923602;0,070439305
3,4884;-0,179513601;0,065206964
3,4896;-0,068291984;0,067400599
3,4908;0,14719533;-0,011702899
3,492;0,136460715;-0,099504803
3,4932;0,147223525;-0,188340816
3,4944;0,282543268;-0,236248763
3,4956;0,056151857;-0,293948671
3,4968;-0,293743093;-0,322457969
3,498;-0,188962271;-0,23123402
3,4992;-0,065781088;-0,215220675
3,5004;-0,23140833;-0,06282108
3,5016;-0,365023945;0,066813525
3,5028;-0,334398405;0,115405785
3,504;-0,187164085;0,247808326
3,5052;-0,0977096;0,131067085
3,5064;0,033193949;0,113608884
3,5076;0,330815861;0,262231207
3,5088;0,446297629;0,08590219
3,51;0,358585812;-0,094252467
3,5112;0,214063949;-0,023116368
3,5124;-0,112531222;-0,006843411
3,5136;-0,431879197;-0,085530545
3,5148;-0,425694205;-0,027817463
3,516;-0,261721998;0,124480173
3,5172;-0,223167703;0,093611175
3,5184;-0,045976555;0,061368585
3,5196;0,266625147;0,191892616
3,5208;0,211929231;0,1370044
3,522;0,139043182;0,038972396
3,5232;0,155600951;0,010006032
